Id;MatchupId;TeamId;PlayerId;IsStarting;Min;Point;Assist;FieldGoalMade;FieldGoalMissed;3-PointFieldGoalMade;3-PointFieldGoalMissed;FreeThrowMade;FreeThrowMissed;Rebound;OFFR;DFFR;Steal;Block;Turnover;Foul
658;105;22;3;1;29;30;9;12;10;2;1;0;0;1;1;0;10;0;0;0
659;105;22;4;1;34;40;4;14;14;4;1;0;0;3;3;0;10;1;0;0
660;105;22;5;1;32;0;5;0;0;0;0;0;0;4;4;0;8;9;0;0
661;106;23;64;1;25;46;3;17;14;4;1;0;0;10;10;0;3;1;0;0
662;106;23;65;1;34;19;6;8;10;1;2;0;0;4;4;0;4;4;0;0
663;106;23;66;1;32;39;6;18;14;1;2;0;0;5;5;0;2;7;0;0
664;106;23;67;1;27;26;3;10;14;2;1;0;0;6;6;0;5;5;0;0
665;106;23;68;1;26;0;7;0;0;0;0;0;0;8;8;0;3;1;0;0
666;106;24;49;1;34;26;2;13;10;0;1;0;0;1;1;0;5;10;0;0
667;106;24;50;1;30;46;0;17;11;4;1;0;0;4;4;0;7;8;0;0
668;106;24;51;1;25;30;6;12;11;2;1;0;0;3;3;0;2;9;0;0
669;106;24;52;1;30;43;8;17;11;3;2;0;0;6;6;0;8;0;0;0
670;106;24;53;1;25;0;1;0;0;0;0;0;0;8;8;0;8;8;0;0
671;107;25;33;1;30;35;6;16;14;1;2;0;0;9;9;0;8;0;0;0
672;107;25;34;1;25;44;3;16;10;4;2;0;0;5;5;0;2;2;0;0
673;107;25;35;1;29;36;7;12;10;4;2;0;0;4;4;0;7;6;0;0
674;107;25;36;1;29;48;1;18;10;4;2;0;0;9;9;0;7;7;0;0
675;107;25;37;1;31;0;0;0;0;0;0;0;0;1;1;0;7;3;0;0
676;107;26;374;1;33;39;9;18;10;1;2;0;0;8;8;0;5;2;0;0
677;107;26;375;1;26;35;9;13;14;3;1;0;0;5;5;0;6;10;0;0
678;107;26;376;1;27;48;1;18;13;4;1;0;0;8;8;0;6;4;0;0
679;107;26;377;1;25;32;0;16;13;0;1;0;0;1;1;0;1;3;0;0
680;107;26;378;1;30;0;5;0;0;0;0;0;0;4;4;0;4;0;0;0
681;108;27;358;1;26;42;7;18;10;2;1;0;0;3;3;0;5;4;0;0
682;108;27;359;1;29;37;10;14;10;3;1;0;0;3;3;0;8;7;0;0
683;108;27;360;1;28;38;0;16;10;2;2;0;0;5;5;0;6;3;0;0
684;108;27;361;1;31;42;7;18;12;2;1;0;0;8;8;0;9;8;0;0
685;108;27;362;1;25;0;3;0;0;0;0;0;0;5;5;0;4;5;0;0
686;108;28;343;1;34;40;3;17;10;2;1;0;0;7;7;0;8;4;0;0
687;108;28;344;1;34;20;4;10;11;0;2;0;0;4;4;0;4;9;0;0
688;108;28;345;1;32;39;6;18;13;1;1;0;0;1;1;0;4;3;0;0
689;108;28;346;1;29;29;2;13;14;1;2;0;0;3;3;0;6;5;0;0
690;108;28;347;1;28;0;2;0;0;0;0;0;0;9;9;0;4;2;0;0
691;109;29;328;1;31;38;8;13;11;4;1;0;0;9;9;0;6;3;0;0
692;109;29;329;1;33;36;9;18;11;0;1;0;0;8;8;0;1;6;0;0
693;109;29;330;1;28;45;0;18;11;3;1;0;0;10;10;0;7;1;0;0
694;109;29;331;1;26;37;5;17;14;1;2;0;0;4;4;0;2;2;0;0
695;109;29;332;1;25;0;6;0;0;0;0;0;0;7;7;0;0;8;0;0
696;109;30;313;1;28;40;5;14;14;4;1;0;0;10;10;0;6;5;0;0
697;109;30;314;1;28;33;2;12;14;3;2;0;0;2;2;0;3;2;0;0
698;109;30;315;1;25;33;0;15;12;1;2;0;0;10;10;0;6;10;0;0
699;109;30;316;1;34;24;2;12;14;0;2;0;0;5;5;0;6;2;0;0
700;109;30;317;1;25;0;6;0;0;0;0;0;0;2;2;0;4;6;0;0
701;110;1;266;1;28;31;7;11;12;3;1;0;0;9;9;0;6;3;0;0
702;110;1;267;1;31;28;0;14;12;0;1;0;0;7;7;0;7;6;0;0
703;110;1;268;1;32;46;8;17;13;4;2;0;0;7;7;0;5;10;0;0
704;110;1;269;1;32;45;3;18;11;3;1;0;0;2;2;0;1;7;0;0
705;110;1;270;1;34;0;2;0;0;0;0;0;0;0;0;0;8;4;0;0
706;110;2;282;1;31;27;7;12;12;1;2;0;0;7;7;0;6;9;0;0
707;110;2;283;1;34;44;5;16;11;4;2;0;0;8;8;0;2;0;0;0
708;110;2;284;1;33;28;6;14;11;0;1;0;0;6;6;0;9;4;0;0
709;110;2;285;1;31;16;9;8;10;0;2;0;0;2;2;0;9;4;0;0
710;110;2;286;1;33;0;1;0;0;0;0;0;0;4;4;0;1;8;0;0
711;111;3;231;1;34;25;7;11;14;1;2;0;0;6;6;0;3;2;0;0
712;111;3;232;1;30;40;0;17;11;2;2;0;0;8;8;0;0;7;0;0
713;111;3;233;1;30;28;10;14;10;0;1;0;0;7;7;0;10;4;0;0
714;111;3;234;1;34;36;1;12;12;4;1;0;0;3;3;0;6;3;0;0
715;111;3;235;1;32;0;5;0;0;0;0;0;0;10;10;0;9;2;0;0
716;111;4;298;1;26;34;7;11;12;4;2;0;0;0;0;0;5;0;0;0
717;111;4;299;1;27;44;0;16;10;4;2;0;0;9;9;0;10;0;0;0
718;111;4;300;1;32;50;1;19;12;4;1;0;0;6;6;0;6;4;0;0
719;111;4;301;1;25;16;2;8;11;0;2;0;0;6;6;0;6;6;0;0
720;111;4;302;1;28;0;5;0;0;0;0;0;0;10;10;0;1;8;0;0
721;112;5;248;1;29;42;0;15;13;4;2;0;0;3;3;0;5;7;0;0
722;112;5;249;1;34;36;9;12;12;4;1;0;0;5;5;0;7;1;0;0
723;112;5;250;1;34;16;9;8;11;0;2;0;0;0;0;0;6;1;0;0
724;112;5;251;1;29;29;0;13;14;1;2;0;0;10;10;0;5;7;0;0
725;112;5;252;1;29;0;9;0;0;0;0;0;0;1;1;0;10;0;0;0
726;112;6;109;1;29;41;0;16;13;3;2;0;0;2;2;0;6;8;0;0
727;112;6;110;1;30;33;3;12;10;3;1;0;0;6;6;0;8;8;0;0
728;112;6;111;1;26;37;9;14;11;3;1;0;0;8;8;0;4;6;0;0
729;112;6;112;1;32;41;6;16;14;3;2;0;0;7;7;0;0;10;0;0
730;112;6;113;1;28;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0
731;113;7;124;1;30;39;4;15;13;3;2;0;0;3;3;0;1;0;0;0
732;113;7;125;1;34;39;6;15;13;3;2;0;0;0;0;0;8;4;0;0
733;113;7;126;1;25;37;7;17;10;1;1;0;0;1;1;0;0;6;0;0
734;113;7;127;1;29;33;1;12;14;3;2;0;0;4;4;0;10;6;0;0
735;113;7;128;1;26;0;3;0;0;0;0;0;0;4;4;0;2;1;0;0
736;113;8;94;1;26;24;0;12;13;0;2;0;0;6;6;0;1;10;0;0
737;113;8;95;1;25;19;8;8;11;1;2;0;0;1;1;0;2;9;0;0
738;113;8;96;1;32;38;9;16;12;2;2;0;0;2;2;0;7;1;0;0
739;113;8;97;1;28;27;0;12;13;1;1;0;0;5;5;0;2;3;0;0
740;113;8;98;1;34;0;9;0;0;0;0;0;0;2;2;0;1;4;0;0
741;114;9;79;1;33;37;9;14;12;3;2;0;0;3;3;0;1;3;0;0
742;114;9;80;1;29;24;0;9;14;2;2;0;0;8;8;0;1;0;0;0
743;114;9;81;1;32;22;9;11;10;0;2;0;0;10;10;0;2;6;0;0
744;114;9;82;1;33;19;7;8;10;1;1;0;0;8;8;0;0;8;0;0
745;114;9;83;1;26;0;9;0;0;0;0;0;0;6;6;0;7;0;0;0
746;114;10;139;1;33;22;0;11;11;0;2;0;0;2;2;0;2;3;0;0
747;114;10;140;1;25;23;2;10;12;1;1;0;0;9;9;0;5;1;0;0
748;114;10;141;1;34;44;0;16;14;4;2;0;0;1;1;0;0;5;0;0
749;114;10;142;1;30;34;2;17;14;0;1;0;0;0;0;0;3;3;0;0
750;114;10;143;1;34;0;6;0;0;0;0;0;0;9;9;0;4;3;0;0
751;115;11;171;1;32;45;2;18;12;3;2;0;0;9;9;0;9;5;0;0
752;115;11;172;1;30;31;10;14;13;1;1;0;0;10;10;0;6;9;0;0
753;115;11;173;1;32;29;3;10;12;3;1;0;0;9;9;0;1;4;0;0
754;115;11;174;1;25;38;9;19;14;0;2;0;0;3;3;0;7;3;0;0
755;115;11;175;1;34;0;0;0;0;0;0;0;0;10;10;0;6;5;0;0
756;115;12;201;1;28;20;8;10;10;0;1;0;0;5;5;0;2;8;0;0
757;115;12;202;1;32;32;3;13;13;2;1;0;0;8;8;0;1;4;0;0
758;115;12;203;1;26;40;0;17;13;2;1;0;0;2;2;0;4;6;0;0
759;115;12;204;1;25;38;7;19;13;0;1;0;0;8;8;0;4;8;0;0
760;115;12;205;1;27;0;1;0;0;0;0;0;0;2;2;0;4;3;0;0
761;116;13;186;1;31;37;2;14;14;3;1;0;0;1;1;0;9;10;0;0
762;116;13;187;1;33;29;5;13;10;1;1;0;0;4;4;0;2;7;0;0
763;116;13;188;1;25;29;8;13;10;1;1;0;0;2;2;0;6;2;0;0
764;116;13;189;1;28;41;8;19;12;1;2;0;0;2;2;0;10;3;0;0
765;116;13;190;1;33;0;4;0;0;0;0;0;0;4;4;0;4;1;0;0
766;116;14;153;1;28;38;9;13;10;4;2;0;0;0;0;0;5;6;0;0
767;116;14;154;1;31;42;5;18;11;2;2;0;0;6;6;0;8;3;0;0
768;116;14;155;1;25;33;6;15;10;1;2;0;0;7;7;0;6;7;0;0
769;116;14;156;1;30;38;0;13;11;4;2;0;0;7;7;0;3;8;0;0
770;116;14;157;1;31;0;0;0;0;0;0;0;0;2;2;0;4;10;0;0
771;117;15;216;1;28;35;2;16;14;1;1;0;0;10;10;0;9;2;0;0
772;117;15;217;1;31;26;8;10;13;2;1;0;0;0;0;0;10;2;0;0
773;117;15;218;1;29;39;8;15;12;3;2;0;0;3;3;0;10;10;0;0
774;117;15;219;1;26;28;6;11;13;2;1;0;0;2;2;0;7;10;0;0
775;117;15;220;1;27;0;4;0;0;0;0;0;0;0;0;0;6;8;0;0
776;117;16;455;1;32;36;4;12;13;4;1;0;0;6;6;0;3;6;0;0
777;117;16;456;1;29;29;0;10;14;3;1;0;0;8;8;0;5;5;0;0
778;117;16;457;1;31;38;1;19;11;0;2;0;0;9;9;0;9;9;0;0
779;117;16;458;1;34;28;6;11;12;2;2;0;0;0;0;0;8;9;0;0
780;117;16;459;1;26;0;0;0;0;0;0;0;0;7;7;0;4;7;0;0
781;118;17;422;1;27;31;0;14;14;1;2;0;0;10;10;0;3;8;0;0
782;118;17;423;1;31;29;7;13;12;1;1;0;0;8;8;0;3;2;0;0
783;118;17;424;1;27;34;9;11;13;4;1;0;0;3;3;0;5;1;0;0
784;118;17;425;1;25;32;5;16;10;0;2;0;0;9;9;0;0;7;0;0
785;118;17;426;1;26;0;0;0;0;0;0;0;0;9;9;0;1;10;0;0
786;118;18;390;1;31;35;2;13;14;3;1;0;0;8;8;0;2;10;0;0
787;118;18;391;1;26;40;8;17;10;2;2;0;0;2;2;0;1;0;0;0
788;118;18;392;1;27;22;3;8;12;2;1;0;0;10;10;0;10;7;0;0
789;118;18;393;1;25;35;7;16;11;1;2;0;0;3;3;0;9;2;0;0
790;118;18;394;1;29;0;6;0;0;0;0;0;0;2;2;0;2;2;0;0
791;119;19;406;1;26;19;5;8;11;1;2;0;0;1;1;0;1;8;0;0
792;119;19;407;1;25;18;7;9;11;0;2;0;0;7;7;0;0;8;0;0
793;119;19;408;1;30;30;9;9;12;4;2;0;0;10;10;0;4;6;0;0
794;119;19;409;1;28;33;3;12;10;3;1;0;0;2;2;0;9;3;0;0
795;119;19;410;1;34;0;3;0;0;0;0;0;0;7;7;0;8;4;0;0
796;119;20;438;1;25;30;6;9;10;4;1;0;0;6;6;0;4;9;0;0
797;119;20;439;1;28;41;5;16;13;3;2;0;0;10;10;0;6;3;0;0
798;119;20;440;1;25;24;6;12;11;0;2;0;0;4;4;0;7;8;0;0
799;119;20;441;1;28;34;3;11;13;4;2;0;0;5;5;0;8;5;0;0
800;119;20;442;1;27;0;9;0;0;0;0;0;0;8;8;0;1;4;0;0
801;120;21;18;1;34;44;4;16;12;4;1;0;0;1;1;0;2;0;0;0
802;120;21;19;1;33;34;7;14;13;2;2;0;0;9;9;0;5;10;0;0
803;120;21;20;1;32;37;3;14;13;3;2;0;0;10;10;0;8;8;0;0
804;120;21;21;1;33;34;9;17;14;0;1;0;0;8;8;0;2;9;0;0
805;120;21;22;1;29;0;10;0;0;0;0;0;0;3;3;0;8;4;0;0
806;120;22;1;1;25;23;3;10;11;1;2;0;0;1;1;0;6;7;0;0
807;120;22;2;1;29;36;7;15;13;2;1;0;0;0;0;0;3;3;0;0
808;120;22;3;1;30;31;6;11;14;3;1;0;0;8;8;0;2;5;0;0
809;120;22;4;1;34;31;8;11;10;3;1;0;0;3;3;0;0;0;0;0
810;120;22;5;1;25;0;7;0;0;0;0;0;0;0;0;0;3;3;0;0
811;121;23;64;1;30;22;8;8;14;2;1;0;0;4;4;0;1;4;0;0
812;121;23;65;1;31;35;8;13;10;3;2;0;0;0;0;0;0;4;0;0
813;121;23;66;1;32;32;6;10;10;4;2;0;0;6;6;0;0;5;0;0
814;121;23;67;1;29;21;3;9;11;1;2;0;0;4;4;0;9;2;0;0
815;121;23;68;1;27;0;9;0;0;0;0;0;0;3;3;0;0;3;0;0
816;121;24;49;1;30;32;3;16;13;0;1;0;0;4;4;0;0;1;0;0
817;121;24;50;1;34;28;7;14;13;0;1;0;0;9;9;0;9;2;0;0
818;121;24;51;1;30;16;5;8;11;0;1;0;0;9;9;0;4;0;0;0
819;121;24;52;1;32;38;9;16;12;2;2;0;0;5;5;0;0;5;0;0
820;121;24;53;1;32;0;3;0;0;0;0;0;0;0;0;0;1;8;0;0
821;122;25;33;1;33;19;2;8;13;1;1;0;0;2;2;0;8;9;0;0
822;122;25;34;1;28;20;5;10;13;0;1;0;0;1;1;0;1;1;0;0
823;122;25;35;1;26;35;7;16;13;1;2;0;0;1;1;0;7;10;0;0
824;122;25;36;1;27;37;3;17;14;1;1;0;0;7;7;0;0;1;0;0
825;122;25;37;1;30;0;9;0;0;0;0;0;0;10;10;0;6;4;0;0
826;122;26;374;1;34;29;5;13;12;1;2;0;0;1;1;0;8;9;0;0
827;122;26;375;1;25;27;0;9;12;3;2;0;0;5;5;0;3;8;0;0
828;122;26;376;1;31;16;6;8;10;0;1;0;0;0;0;0;7;8;0;0
829;122;26;377;1;31;44;0;19;11;2;2;0;0;9;9;0;10;3;0;0
830;122;26;378;1;29;0;3;0;0;0;0;0;0;7;7;0;1;5;0;0
831;123;27;358;1;28;34;5;11;12;4;2;0;0;3;3;0;8;0;0;0
832;123;27;359;1;25;42;2;15;14;4;2;0;0;9;9;0;8;1;0;0
833;123;27;360;1;33;18;8;9;10;0;2;0;0;10;10;0;3;8;0;0
834;123;27;361;1;33;26;8;13;10;0;2;0;0;10;10;0;5;2;0;0
835;123;27;362;1;31;0;8;0;0;0;0;0;0;9;9;0;1;4;0;0
836;123;28;343;1;32;38;8;16;13;2;2;0;0;1;1;0;6;5;0;0
837;123;28;344;1;30;38;7;13;14;4;1;0;0;1;1;0;5;10;0;0
838;123;28;345;1;30;47;0;19;14;3;2;0;0;4;4;0;2;3;0;0
839;123;28;346;1;34;24;8;9;14;2;1;0;0;5;5;0;2;6;0;0
840;123;28;347;1;30;0;1;0;0;0;0;0;0;10;10;0;10;6;0;0
841;124;29;328;1;29;32;0;16;13;0;1;0;0;3;3;0;9;1;0;0
842;124;29;329;1;27;28;3;8;11;4;1;0;0;5;5;0;3;10;0;0
843;124;29;330;1;26;39;8;18;10;1;1;0;0;0;0;0;1;9;0;0
844;124;29;331;1;30;42;1;15;12;4;2;0;0;9;9;0;10;1;0;0
845;124;29;332;1;32;0;9;0;0;0;0;0;0;10;10;0;5;4;0;0
846;124;30;313;1;31;26;2;13;12;0;2;0;0;2;2;0;7;4;0;0
847;124;30;314;1;33;35;6;13;11;3;1;0;0;7;7;0;6;9;0;0
848;124;30;315;1;29;29;0;10;14;3;1;0;0;3;3;0;10;5;0;0
849;124;30;316;1;27;23;6;10;10;1;1;0;0;4;4;0;2;2;0;0
850;124;30;317;1;31;0;6;0;0;0;0;0;0;2;2;0;3;3;0;0
851;125;1;266;1;25;41;4;19;13;1;1;0;0;6;6;0;7;10;0;0
852;125;1;267;1;31;41;2;19;14;1;2;0;0;10;10;0;2;6;0;0
853;125;1;268;1;31;21;3;9;12;1;2;0;0;2;2;0;9;3;0;0
854;125;1;269;1;30;22;0;11;10;0;2;0;0;3;3;0;0;10;0;0
855;125;1;270;1;31;0;2;0;0;0;0;0;0;6;6;0;1;6;0;0
856;125;2;282;1;25;38;5;13;10;4;1;0;0;5;5;0;8;2;0;0
857;125;2;283;1;33;28;0;14;11;0;2;0;0;10;10;0;5;5;0;0
858;125;2;284;1;33;48;2;18;14;4;2;0;0;4;4;0;10;10;0;0
859;125;2;285;1;26;38;8;16;11;2;2;0;0;7;7;0;8;7;0;0
860;125;2;286;1;28;0;7;0;0;0;0;0;0;1;1;0;6;6;0;0
861;126;3;231;1;25;39;1;15;13;3;2;0;0;10;10;0;6;8;0;0
862;126;3;232;1;31;29;3;10;11;3;2;0;0;9;9;0;0;5;0;0
863;126;3;233;1;34;36;2;15;13;2;2;0;0;3;3;0;6;2;0;0
864;126;3;234;1;25;22;8;8;10;2;1;0;0;0;0;0;4;10;0;0
865;126;3;235;1;32;0;8;0;0;0;0;0;0;7;7;0;1;1;0;0
866;126;4;298;1;30;29;9;10;13;3;2;0;0;7;7;0;4;5;0;0
867;126;4;299;1;29;35;7;16;13;1;2;0;0;9;9;0;3;4;0;0
868;126;4;300;1;29;27;1;12;11;1;1;0;0;7;7;0;0;3;0;0
869;126;4;301;1;29;33;4;12;14;3;1;0;0;9;9;0;2;6;0;0
870;126;4;302;1;25;0;7;0;0;0;0;0;0;6;6;0;4;4;0;0
871;127;5;248;1;28;28;0;14;11;0;2;0;0;3;3;0;2;7;0;0
872;127;5;249;1;25;35;5;13;12;3;1;0;0;7;7;0;1;2;0;0
873;127;5;250;1;33;31;6;11;10;3;2;0;0;4;4;0;6;3;0;0
874;127;5;251;1;34;29;5;10;11;3;2;0;0;9;9;0;5;3;0;0
875;127;5;252;1;25;0;3;0;0;0;0;0;0;10;10;0;6;7;0;0
876;127;6;109;1;34;48;7;18;11;4;2;0;0;3;3;0;4;9;0;0
877;127;6;110;1;27;39;5;15;12;3;2;0;0;10;10;0;2;4;0;0
878;127;6;111;1;29;32;2;10;12;4;2;0;0;1;1;0;2;2;0;0
879;127;6;112;1;32;37;0;17;10;1;1;0;0;5;5;0;8;0;0;0
880;127;6;113;1;29;0;2;0;0;0;0;0;0;10;10;0;8;4;0;0
881;128;7;124;1;25;29;1;13;13;1;1;0;0;5;5;0;7;1;0;0
882;128;7;125;1;30;32;2;10;13;4;2;0;0;1;1;0;2;2;0;0
883;128;7;126;1;28;28;1;14;10;0;1;0;0;0;0;0;7;1;0;0
884;128;7;127;1;26;44;6;16;10;4;2;0;0;6;6;0;4;5;0;0
885;128;7;128;1;31;0;7;0;0;0;0;0;0;0;0;0;8;1;0;0
886;128;8;94;1;29;23;4;10;13;1;2;0;0;5;5;0;3;2;0;0
887;128;8;95;1;31;36;6;12;11;4;1;0;0;10;10;0;9;8;0;0
888;128;8;96;1;33;46;8;17;11;4;2;0;0;0;0;0;3;7;0;0
889;128;8;97;1;30;34;0;17;13;0;2;0;0;10;10;0;6;3;0;0
890;128;8;98;1;25;0;8;0;0;0;0;0;0;3;3;0;9;0;0;0
891;129;9;79;1;27;47;10;19;12;3;1;0;0;4;4;0;7;0;0;0
892;129;9;80;1;32;24;10;9;13;2;1;0;0;5;5;0;5;9;0;0
893;129;9;81;1;28;39;9;18;10;1;2;0;0;10;10;0;3;7;0;0
894;129;9;82;1;27;36;7;18;10;0;2;0;0;3;3;0;10;4;0;0
895;129;9;83;1;31;0;4;0;0;0;0;0;0;1;1;0;8;9;0;0
896;129;10;139;1;32;33;6;12;11;3;2;0;0;4;4;0;5;0;0;0
897;129;10;140;1;26;28;3;14;10;0;2;0;0;4;4;0;7;7;0;0
898;129;10;141;1;31;23;4;10;10;1;2;0;0;10;10;0;10;0;0;0
899;129;10;142;1;31;23;5;10;10;1;1;0;0;2;2;0;7;0;0;0
900;129;10;143;1;34;0;6;0;0;0;0;0;0;6;6;0;4;6;0;0
901;130;11;171;1;27;32;1;16;10;0;2;0;0;3;3;0;8;6;0;0
902;130;11;172;1;29;34;0;17;12;0;1;0;0;9;9;0;5;0;0;0
903;130;11;173;1;32;31;0;14;10;1;1;0;0;8;8;0;5;3;0;0
904;130;11;174;1;32;28;1;11;10;2;2;0;0;7;7;0;3;4;0;0
905;130;11;175;1;26;0;10;0;0;0;0;0;0;8;8;0;3;2;0;0
906;130;12;201;1;31;34;10;17;10;0;2;0;0;4;4;0;6;10;0;0
907;130;12;202;1;26;46;7;17;14;4;2;0;0;5;5;0;8;10;0;0
908;130;12;203;1;34;22;6;8;10;2;1;0;0;2;2;0;0;1;0;0
909;130;12;204;1;32;42;3;18;12;2;1;0;0;10;10;0;0;8;0;0
910;130;12;205;1;27;0;8;0;0;0;0;0;0;6;6;0;4;6;0;0
911;131;13;186;1;25;33;8;12;11;3;1;0;0;8;8;0;10;4;0;0
912;131;13;187;1;34;40;10;17;11;2;2;0;0;8;8;0;3;6;0;0
913;131;13;188;1;27;46;3;17;11;4;1;0;0;2;2;0;10;3;0;0
914;131;13;189;1;32;26;9;10;14;2;2;0;0;5;5;0;7;2;0;0
915;131;13;190;1;33;0;9;0;0;0;0;0;0;5;5;0;0;0;0;0
916;131;14;153;1;28;34;0;14;11;2;1;0;0;5;5;0;8;5;0;0
917;131;14;154;1;32;38;2;13;14;4;2;0;0;10;10;0;4;7;0;0
918;131;14;155;1;28;36;9;12;12;4;2;0;0;1;1;0;7;10;0;0
919;131;14;156;1;29;42;4;18;12;2;1;0;0;10;10;0;8;10;0;0
920;131;14;157;1;32;0;3;0;0;0;0;0;0;9;9;0;10;3;0;0
921;132;15;216;1;25;23;5;10;14;1;1;0;0;7;7;0;10;0;0;0
922;132;15;217;1;34;36;6;12;12;4;1;0;0;4;4;0;6;2;0;0
923;132;15;218;1;27;37;7;17;10;1;2;0;0;0;0;0;0;8;0;0
924;132;15;219;1;33;34;6;17;12;0;1;0;0;10;10;0;5;6;0;0
925;132;15;220;1;30;0;4;0;0;0;0;0;0;10;10;0;6;8;0;0
926;132;16;455;1;31;21;9;9;11;1;2;0;0;7;7;0;10;7;0;0
927;132;16;456;1;32;27;5;9;12;3;2;0;0;6;6;0;6;2;0;0
928;132;16;457;1;31;42;9;18;14;2;2;0;0;1;1;0;8;8;0;0
929;132;16;458;1;28;48;8;18;14;4;2;0;0;7;7;0;4;7;0;0
930;132;16;459;1;26;0;4;0;0;0;0;0;0;9;9;0;7;9;0;0
931;133;17;422;1;30;32;7;13;14;2;2;0;0;7;7;0;8;1;0;0
932;133;17;423;1;34;34;10;17;11;0;2;0;0;6;6;0;0;9;0;0
933;133;17;424;1;30;24;5;9;14;2;2;0;0;2;2;0;5;6;0;0
934;133;17;425;1;26;48;1;18;13;4;2;0;0;0;0;0;2;1;0;0
935;133;17;426;1;28;0;8;0;0;0;0;0;0;2;2;0;10;5;0;0
936;133;18;390;1;33;18;1;9;10;0;2;0;0;7;7;0;1;4;0;0
937;133;18;391;1;28;50;3;19;12;4;2;0;0;2;2;0;6;9;0;0
938;133;18;392;1;32;19;9;8;12;1;2;0;0;7;7;0;5;9;0;0
939;133;18;393;1;34;35;7;16;14;1;1;0;0;10;10;0;5;4;0;0
940;133;18;394;1;27;0;1;0;0;0;0;0;0;7;7;0;2;9;0;0
941;134;19;406;1;32;29;6;10;10;3;2;0;0;1;1;0;9;2;0;0
942;134;19;407;1;28;24;3;12;12;0;1;0;0;0;0;0;7;4;0;0
943;134;19;408;1;33;44;10;16;14;4;2;0;0;2;2;0;7;8;0;0
944;134;19;409;1;31;48;6;18;13;4;2;0;0;7;7;0;4;8;0;0
945;134;19;410;1;26;0;1;0;0;0;0;0;0;2;2;0;3;9;0;0
946;134;20;438;1;25;22;6;8;14;2;2;0;0;2;2;0;7;6;0;0
947;134;20;439;1;30;40;4;17;13;2;1;0;0;4;4;0;4;4;0;0
948;134;20;440;1;27;34;0;17;14;0;1;0;0;4;4;0;3;0;0;0
949;134;20;441;1;27;37;3;17;10;1;1;0;0;2;2;0;4;0;0;0
950;134;20;442;1;30;0;1;0;0;0;0;0;0;8;8;0;10;0;0;0
951;135;21;18;1;31;33;6;15;12;1;2;0;0;0;0;0;6;0;0;0
952;135;21;19;1;29;36;9;18;11;0;1;0;0;8;8;0;7;0;0;0
953;135;21;20;1;26;29;8;10;14;3;1;0;0;8;8;0;9;5;0;0
954;135;21;21;1;34;39;5;15;14;3;2;0;0;10;10;0;0;3;0;0
955;135;21;22;1;33;0;4;0;0;0;0;0;0;9;9;0;6;7;0;0
956;135;22;1;1;34;39;4;18;11;1;1;0;0;9;9;0;1;5;0;0
957;135;22;2;1;31;16;9;8;13;0;1;0;0;9;9;0;10;1;0;0
958;135;22;3;1;34;18;2;9;10;0;2;0;0;8;8;0;0;3;0;0
959;135;22;4;1;31;45;0;18;12;3;1;0;0;9;9;0;0;3;0;0
960;135;22;5;1;32;0;10;0;0;0;0;0;0;2;2;0;8;6;0;0
961;136;23;64;1;30;25;3;11;10;1;1;0;0;5;5;0;9;4;0;0
962;136;23;65;1;34;34;8;14;14;2;2;0;0;6;6;0;8;1;0;0
963;136;23;66;1;33;50;1;19;12;4;1;0;0;4;4;0;4;0;0;0
964;136;23;67;1;25;36;10;18;14;0;2;0;0;7;7;0;0;6;0;0
965;136;23;68;1;28;0;1;0;0;0;0;0;0;6;6;0;8;3;0;0
966;136;24;49;1;31;20;8;10;12;0;1;0;0;2;2;0;0;8;0;0
967;136;24;50;1;33;30;4;9;13;4;1;0;0;4;4;0;7;3;0;0
968;136;24;51;1;32;32;3;10;10;4;2;0;0;10;10;0;9;1;0;0
969;136;24;52;1;27;50;6;19;13;4;2;0;0;1;1;0;9;2;0;0
970;136;24;53;1;34;0;9;0;0;0;0;0;0;0;0;0;5;7;0;0
971;137;25;33;1;34;26;0;10;12;2;1;0;0;6;6;0;7;3;0;0
972;137;25;34;1;29;27;2;9;10;3;1;0;0;4;4;0;1;4;0;0
973;137;25;35;1;25;25;6;8;13;3;2;0;0;1;1;0;2;0;0;0
974;137;25;36;1;34;31;10;14;11;1;2;0;0;4;4;0;0;8;0;0
975;137;25;37;1;26;0;1;0;0;0;0;0;0;0;0;0;10;0;0;0
976;137;26;374;1;33;34;9;11;10;4;1;0;0;10;10;0;10;0;0;0
977;137;26;375;1;30;36;4;15;14;2;2;0;0;9;9;0;1;4;0;0
978;137;26;376;1;26;31;4;11;10;3;1;0;0;4;4;0;5;10;0;0
979;137;26;377;1;27;24;8;12;12;0;1;0;0;9;9;0;7;10;0;0
980;137;26;378;1;25;0;9;0;0;0;0;0;0;6;6;0;6;7;0;0
981;138;27;358;1;31;44;3;19;11;2;2;0;0;10;10;0;6;7;0;0
982;138;27;359;1;27;39;2;18;11;1;1;0;0;1;1;0;6;1;0;0
983;138;27;360;1;25;22;10;11;10;0;1;0;0;3;3;0;8;1;0;0
984;138;27;361;1;31;42;7;18;10;2;1;0;0;7;7;0;3;4;0;0
985;138;27;362;1;27;0;2;0;0;0;0;0;0;3;3;0;0;5;0;0
986;138;28;343;1;30;34;7;17;10;0;1;0;0;2;2;0;1;0;0;0
987;138;28;344;1;28;28;2;14;13;0;2;0;0;2;2;0;4;4;0;0
